ID Transaksi,Tanggal,Bulan,Tahun,Usia Pembeli,Gender,Berat Barang (gr),Berapa Kali Transaksi,Waktu Pengiriman (Hari),Ongkos Kirim
6599,26,11,2024,29,P,75,14,7,20000
9359,21,2,2022,34,P,695,13,4,40000
5025,26,4,2023,75,L,953,13,7,40000
8770,28,10,2023,73,L,612,13,13,30000
3756,6,9,2023,28,P,515,20,9,30000
839,29,11,2024,38,P,580,18,12,30000
3611,14,12,2024,34,P,51,11,4,50000
4267,1,1,2024,68,P,992,16,14,50000
681,8,1,2023,47,P,263,19,5,30000
3985,8,5,2022,54,P,209,1,8,30000
4599,13,6,2023,25,L,725,13,12,10000
9571,22,8,2024,22,L,979,12,3,10000
1578,8,1,2024,72,P,384,14,10,30000
6164,25,4,2024,78,P,415,3,8,40000
8731,10,11,2022,55,P,181,2,1,50000
9442,22,8,2022,56,P,74,4,13,30000
7865,30,11,2023,50,P,534,10,4,10000
1526,3,12,2023,78,P,205,6,11,30000
1309,17,6,2023,62,P,988,8,13,30000
8588,16,8,2022,42,P,528,13,10,50000
3333,25,4,2024,26,P,325,4,6,50000
9055,14,8,2023,26,L,678,20,4,20000
8192,16,12,2022,45,P,24,19,11,40000
6104,7,2,2022,23,P,522,1,3,30000
1621,22,4,2024,30,L,730,2,9,20000
8651,3,6,2024,73,P,90,5,3,50000
4597,16,8,2022,32,L,904,9,3,40000
5861,9,5,2022,52,L,98,6,6,10000
5246,14,5,2022,61,P,185,18,8,40000
856,31,11,2024,28,L,565,15,5,50000
2508,9,7,2024,43,P,637,11,7,10000
8747,15,4,2023,24,L,305,9,1,20000
6613,27,7,2022,62,L,292,8,11,30000
6415,27,1,2024,60,P,739,13,14,30000
8786,7,1,2022,21,P,863,7,2,40000
2385,3,4,2023,51,P,405,17,2,50000
4408,5,9,2024,45,P,947,17,14,20000
6246,23,12,2024,67,L,986,7,4,10000
6382,2,10,2022,63,P,508,4,4,50000
8585,14,8,2024,50,L,80,3,2,30000
838,17,4,2023,77,L,557,7,5,40000
3731,31,5,2022,52,L,931,12,11,40000
1032,23,8,2022,31,L,601,18,3,50000
8337,16,10,2022,79,P,432,14,6,30000
3773,1,3,2022,32,P,372,6,9,40000
8243,28,12,2023,58,L,143,6,13,40000
2500,21,6,2024,46,P,221,8,10,40000
4052,2,6,2022,79,P,423,7,13,10000
4637,11,8,2023,69,L,794,19,4,40000
154,25,5,2022,60,P,70,3,1,50000
4069,12,8,2023,70,P,489,2,2,50000
7085,8,5,2023,60,L,426,9,9,50000
7533,31,12,2022,72,L,157,7,11,30000
3762,29,12,2023,76,P,412,16,8,20000
1069,13,9,2022,50,P,250,14,2,20000
8779,18,5,2023,45,L,528,11,13,20000
1934,17,11,2023,25,P,831,18,13,30000
9814,8,8,2024,73,P,655,15,6,20000
6060,28,5,2023,46,P,778,15,7,20000
6932,31,10,2022,47,L,650,17,1,50000
4579,7,2,2024,48,P,190,19,9,40000
4436,18,2,2022,80,L,256,4,5,50000
3916,24,9,2022,57,L,598,6,9,30000
396,24,11,2022,23,L,614,3,14,50000
3269,17,9,2023,63,L,529,4,13,10000
3853,27,10,2024,39,P,350,11,5,40000
581,25,12,2024,40,L,612,19,8,30000
5494,28,3,2024,45,L,856,12,2,10000
1857,10,1,2023,67,L,896,7,13,40000
7114,2,7,2023,53,L,495,20,6,20000
487,19,6,2024,73,L,123,17,1,20000
8344,14,12,2023,41,P,721,7,7,10000
4494,2,6,2022,66,P,445,9,6,50000
8291,24,5,2023,49,L,715,15,1,40000
6606,3,1,2022,77,L,824,15,14,30000
377,9,1,2022,56,L,837,12,13,20000
6541,13,6,2023,28,P,334,5,14,20000
81,19,2,2023,76,P,531,14,13,20000
8862,27,12,2024,32,P,953,20,11,50000
9240,30,3,2022,46,P,221,11,12,30000
3256,6,10,2022,45,P,910,18,2,40000
8991,30,2,2024,60,L,234,7,13,30000
7782,15,6,2024,68,P,730,19,4,10000
5187,26,11,2023,31,P,253,18,11,10000
6764,3,7,2023,51,L,391,11,6,40000
7939,1,4,2023,23,L,799,2,8,50000
6433,10,12,2024,24,L,133,13,2,10000
9945,8,10,2023,77,L,382,6,6,10000
1579,20,6,2022,62,P,478,10,10,50000
2304,8,10,2022,75,L,772,13,1,50000
8216,9,3,2024,66,L,891,16,10,10000
7698,5,5,2022,27,P,519,15,5,10000
4110,18,10,2022,28,L,469,14,4,20000
3874,29,2,2022,60,L,335,12,12,20000
2120,16,5,2022,46,L,852,12,1,40000
9441,10,3,2022,30,P,264,20,2,50000
4760,24,1,2022,77,L,120,18,3,20000
6764,30,1,2023,61,L,728,6,9,30000
2204,13,8,2022,56,L,917,16,12,30000
9382,9,4,2023,44,P,279,4,10,30000
3660,20,10,2022,22,L,225,6,7,10000
1950,19,5,2022,54,P,651,14,7,40000
5945,25,5,2022,65,L,56,19,13,50000
4898,31,6,2024,66,L,176,13,1,40000
9162,8,4,2023,77,L,243,10,14,20000
929,6,7,2023,68,P,578,3,6,40000
5149,13,11,2024,37,P,915,4,8,40000
5804,8,4,2024,35,P,567,1,12,10000
2707,24,6,2023,29,L,348,14,13,50000
5084,28,8,2024,70,L,262,10,12,50000
5274,31,2,2023,52,L,914,17,4,50000
1664,15,10,2024,65,P,35,17,6,20000
1832,8,5,2022,54,L,715,7,11,30000
6725,11,2,2024,31,P,124,13,10,10000
4970,21,10,2024,55,L,943,8,14,20000
591,19,1,2024,46,P,197,18,7,20000
7161,13,9,2024,78,L,819,13,8,10000
3895,3,9,2024,52,P,39,17,13,20000
4692,16,8,2022,70,L,718,2,5,10000
1368,4,9,2022,36,P,537,4,2,30000
8156,22,2,2024,47,L,959,2,12,40000
9387,20,3,2022,24,L,253,16,9,20000
5579,15,11,2023,50,P,581,9,1,40000
7429,24,1,2024,31,L,410,5,1,50000
1472,30,4,2022,33,L,422,2,12,40000
1960,29,5,2024,35,L,63,4,12,20000
326,20,5,2022,47,P,664,19,13,50000
29,25,4,2023,75,L,271,10,11,40000
1851,14,2,2022,50,L,104,2,3,20000
4153,25,8,2022,34,P,648,6,10,50000
7318,9,9,2024,29,P,653,8,1,10000
2556,16,10,2022,24,L,10,19,13,40000
4705,19,5,2024,46,L,973,6,10,20000
6417,20,10,2023,47,L,701,5,6,10000
1679,2,3,2022,50,L,623,10,1,20000
1705,6,3,2024,27,P,134,13,1,30000
2070,9,1,2024,51,P,921,5,8,30000
7866,14,10,2023,60,P,945,9,9,50000
1575,17,7,2023,40,L,368,15,9,10000
8154,12,7,2022,26,P,861,9,5,50000
4094,7,10,2022,60,L,279,11,5,40000
5941,4,6,2023,71,L,235,2,7,20000
2136,22,9,2022,48,P,417,2,3,10000
6000,21,9,2023,32,L,368,13,11,10000
4930,12,7,2023,36,P,367,11,3,10000
8065,7,9,2024,50,L,339,3,1,10000
2079,12,12,2023,26,P,731,1,5,50000
4579,13,6,2023,46,L,315,17,13,30000
8729,22,1,2023,71,L,266,17,10,10000
5833,13,2,2023,33,P,536,11,10,50000
8933,19,2,2022,73,L,469,4,6,50000
4123,14,11,2023,59,L,409,18,13,30000
2008,4,2,2022,41,L,810,15,4,20000
436,29,2,2022,50,P,935,4,12,20000
6744,25,10,2024,51,L,130,20,3,10000
8976,27,8,2024,48,L,750,19,1,30000
5339,19,12,2024,36,L,149,1,8,50000
4913,3,9,2024,62,L,635,4,12,30000
5210,18,11,2023,43,P,920,8,8,30000
8863,2,3,2022,50,P,986,9,11,30000
9114,5,6,2023,65,L,341,3,8,30000
4629,26,8,2022,43,L,213,2,5,40000
9679,28,7,2024,25,L,433,20,3,50000
9524,16,12,2024,68,P,816,5,4,30000
4785,14,10,2024,59,P,744,15,2,30000
4783,14,11,2022,80,L,173,15,1,40000
4045,24,9,2024,45,L,40,8,14,20000
5308,7,11,2023,65,L,142,11,14,30000
9311,23,8,2023,42,P,339,14,9,20000
8183,2,7,2022,49,P,285,5,7,10000
4913,18,1,2023,67,L,197,3,5,20000
7077,18,9,2022,24,L,312,3,14,30000
7551,27,2,2022,49,L,489,13,12,40000
7690,5,2,2023,42,L,682,17,14,40000
3841,19,5,2022,57,L,273,2,8,10000
1192,22,7,2024,43,P,696,4,13,30000
2634,13,5,2023,57,L,852,5,6,40000
4330,31,3,2024,33,L,705,19,4,30000
7714,3,11,2024,46,L,534,15,4,20000
4483,28,1,2024,75,P,428,17,14,50000
9656,5,7,2024,58,P,590,18,13,40000
1296,27,10,2024,43,L,433,19,3,20000
7094,12,11,2023,60,P,46,1,11,10000
748,24,9,2024,36,P,963,2,11,20000
7314,23,5,2023,25,P,680,14,4,30000
9350,16,7,2022,25,P,371,20,12,50000
8298,6,7,2023,71,L,948,12,7,10000
835,10,5,2022,70,L,447,4,10,30000
5951,16,12,2023,36,P,918,20,5,40000
3425,25,11,2024,66,P,278,8,12,30000
3106,16,1,2022,33,P,123,5,14,50000
8092,8,1,2023,67,L,359,4,9,30000
9724,28,9,2023,59,P,919,16,6,40000
8838,20,4,2022,59,P,649,10,7,40000
2581,3,5,2023,53,P,961,5,4,10000
1387,21,7,2023,39,L,934,5,4,10000
2845,14,3,2022,27,P,482,15,5,20000
3039,11,5,2024,42,L,443,1,12,40000
9089,11,6,2024,75,P,822,8,4,30000
1520,16,4,2022,21,P,566,9,3,30000
2693,15,12,2023,55,L,991,2,5,10000
9667,14,5,2024,35,P,533,13,3,50000
5517,3,12,2024,62,L,147,13,14,40000
4017,4,9,2024,68,L,34,3,1,10000
3997,2,8,2022,31,L,138,13,14,10000
9100,27,2,2023,57,P,189,4,5,50000
3726,23,10,2023,31,L,613,8,6,30000
9515,29,12,2023,33,L,960,4,12,30000
3079,21,10,2024,64,P,950,18,11,30000
5613,1,1,2022,33,P,609,8,9,40000
3596,22,2,2022,60,P,941,20,6,10000
3842,1,5,2023,35,L,949,10,10,50000
9771,18,11,2024,54,L,349,15,10,10000
617,23,3,2023,66,P,399,18,9,20000
3438,3,1,2024,48,L,585,9,2,10000
4893,18,11,2022,69,P,577,14,6,20000
38,20,7,2022,59,P,60,3,7,50000
8461,14,12,2022,33,L,159,3,8,20000
1510,1,4,2022,74,L,623,12,8,10000
2698,26,5,2023,77,L,309,12,9,10000
5718,13,3,2023,54,L,583,15,14,10000
7260,24,11,2023,38,P,695,13,7,40000
6621,19,12,2024,34,P,361,8,3,10000
5945,10,9,2023,45,P,429,18,6,50000
7200,1,5,2024,76,P,957,3,5,20000
7489,20,4,2024,35,P,36,9,2,40000
775,23,9,2024,73,P,450,14,3,20000
3896,17,11,2022,22,P,419,9,2,40000
8335,3,8,2023,48,P,661,8,2,10000
3892,30,8,2022,75,L,304,13,9,20000
3699,16,11,2023,67,P,449,11,1,20000
9057,19,4,2024,76,P,347,13,9,30000
385,13,2,2023,44,L,698,4,5,30000
3535,25,8,2024,76,L,267,13,12,50000
4161,28,5,2022,60,P,870,14,14,50000
2082,22,12,2022,66,P,796,11,11,30000
9082,16,2,2024,60,L,185,20,13,30000
6000,10,6,2024,41,P,985,6,10,20000
7427,9,10,2024,47,L,164,13,5,20000
7191,3,10,2023,66,P,387,5,6,30000
2735,25,6,2024,61,P,401,8,6,40000
7975,21,10,2023,59,L,915,15,12,10000
2194,16,6,2022,79,L,104,1,8,50000
9166,4,11,2023,68,P,89,12,10,40000
4953,8,1,2024,49,P,58,1,1,10000
6977,31,5,2022,56,P,652,16,7,20000
8503,15,4,2024,28,P,7,16,13,10000
1848,19,2,2023,34,L,109,18,7,10000
2768,27,9,2023,47,L,905,15,11,50000
2590,29,9,2024,31,P,567,2,3,40000
5577,9,2,2024,44,L,519,12,3,10000
3167,17,2,2023,51,P,307,1,7,30000
4947,11,2,2023,41,P,522,4,10,30000
5272,7,6,2022,61,L,121,11,13,50000
4236,8,3,2023,26,L,79,9,5,50000
5134,9,4,2023,65,L,40,13,5,30000
3133,28,8,2022,71,L,500,19,1,40000
5284,14,5,2022,57,P,223,8,10,40000
888,14,3,2024,63,P,109,6,8,30000
2770,14,3,2023,21,P,663,3,10,30000
7651,11,1,2024,77,P,276,10,9,40000
7297,28,12,2023,23,P,82,17,2,30000
449,3,5,2024,33,P,679,19,2,50000
464,21,8,2022,52,L,418,1,5,20000
78,22,12,2024,73,L,785,10,5,50000
2794,21,12,2023,78,L,845,5,12,10000
29,4,2,2023,36,L,872,12,6,10000
6164,17,10,2024,37,P,247,10,10,40000
4405,1,12,2022,48,L,135,5,11,10000
9722,8,10,2022,47,L,333,10,12,40000
1056,17,12,2023,80,L,368,17,4,10000
8383,13,11,2022,26,L,14,7,3,50000
3814,31,4,2023,22,P,211,4,8,10000
2970,2,9,2024,50,L,599,3,1,50000
4122,9,4,2023,73,L,909,10,10,30000
933,31,10,2022,74,L,144,5,3,20000
7524,9,6,2023,43,P,537,4,14,10000
5373,26,4,2023,31,L,482,11,7,40000
7351,17,6,2022,29,L,604,20,2,20000
9640,27,3,2024,39,P,606,14,1,10000
658,27,6,2023,72,L,562,1,4,20000
6882,8,7,2024,54,L,560,7,8,50000
1670,10,12,2022,54,L,995,6,6,50000
3135,22,10,2024,57,P,355,19,5,30000
6059,21,1,2022,29,L,991,4,4,20000
3568,31,7,2022,39,L,374,14,11,30000
6937,29,9,2024,63,L,958,11,6,10000
2229,14,2,2022,27,L,736,15,3,10000
9126,5,7,2024,33,P,524,11,2,10000
4751,22,1,2022,68,L,686,8,2,10000
2130,12,9,2022,58,P,662,2,10,40000
1791,24,12,2022,42,L,514,19,9,20000
4087,8,2,2024,21,L,388,5,9,50000
7944,30,7,2024,54,L,391,6,12,50000
1179,11,5,2024,24,P,475,5,14,10000
4926,31,10,2022,68,P,998,11,11,40000
9945,15,7,2023,47,L,620,17,3,50000
8789,12,3,2024,52,L,822,4,1,30000
690,29,3,2023,65,L,428,1,7,40000
7185,4,2,2024,28,L,24,3,4,20000
991,18,11,2024,72,L,590,4,1,30000
2227,4,6,2022,61,P,519,16,1,40000
303,5,11,2024,78,L,612,1,4,20000
6760,11,5,2023,55,L,897,15,5,20000
9578,4,10,2023,44,P,344,2,2,20000
2706,25,5,2024,25,P,465,5,2,50000
8478,26,1,2024,80,P,540,4,11,50000
5579,14,11,2022,39,P,159,15,5,10000
6721,29,9,2022,78,L,288,19,12,50000
9184,6,6,2022,47,P,286,17,11,50000
9350,9,2,2023,71,P,837,10,7,50000
5112,27,3,2022,26,P,44,18,2,40000
9854,6,2,2022,26,L,729,5,13,40000
4593,30,6,2024,41,P,923,8,3,30000
983,11,10,2022,50,L,593,16,3,30000
2657,3,4,2024,75,L,989,18,9,50000
4903,14,1,2022,54,P,985,15,14,20000
9639,15,9,2024,75,L,7,9,7,20000
5672,20,9,2023,27,P,176,16,10,50000
225,28,6,2023,61,P,186,7,4,40000
4201,30,10,2022,51,P,523,8,1,50000
9805,28,7,2024,70,P,170,9,14,20000
1724,4,1,2024,26,P,777,16,8,30000
1334,10,1,2024,40,P,821,19,2,50000
1708,30,3,2024,24,L,882,15,9,40000
7932,8,4,2022,80,P,639,18,12,10000
5525,6,7,2023,52,P,23,1,11,50000
1636,16,11,2024,79,L,435,1,11,50000
6610,15,9,2022,42,L,225,13,5,50000
8467,21,1,2024,48,P,656,3,5,40000
8864,29,1,2023,68,P,881,16,6,30000
5076,13,2,2024,32,P,240,3,9,10000
5730,29,5,2024,47,P,108,13,14,20000
9477,14,5,2024,73,L,986,3,5,40000
9760,28,9,2024,72,P,868,5,1,50000
2217,7,4,2024,36,P,956,17,1,10000
8359,13,6,2022,40,P,9,2,7,10000
4172,10,7,2022,44,L,948,14,13,10000
7033,15,2,2023,49,L,60,14,6,30000
32,18,4,2022,72,L,525,10,5,10000
417,29,11,2024,75,P,679,7,13,40000
1145,26,12,2024,21,P,654,2,4,10000
5247,22,3,2022,76,L,468,3,5,50000
931,27,3,2023,41,P,739,11,5,50000
787,18,10,2024,57,L,374,12,10,10000
8651,16,9,2023,46,P,873,11,9,30000
7139,26,1,2024,78,P,878,18,7,20000
8472,20,4,2024,77,L,386,7,13,50000
7167,27,6,2022,71,L,532,7,5,10000
8385,1,1,2024,70,L,251,9,5,30000
9199,9,9,2022,36,P,734,17,14,30000
5985,10,11,2022,74,L,70,13,6,40000
1374,17,2,2023,69,P,865,9,14,20000
9974,20,2,2022,45,L,251,15,5,20000
2785,5,1,2023,26,P,590,12,9,20000
6824,23,10,2024,57,P,874,15,11,20000
4404,30,2,2023,46,P,570,6,6,50000
6753,29,3,2023,69,L,202,16,1,10000
684,9,11,2023,63,L,213,16,4,10000
673,9,10,2024,23,P,967,1,2,50000
7668,14,11,2023,77,P,831,18,1,20000
2414,5,2,2022,56,P,917,2,8,40000
9806,27,1,2024,22,P,745,16,1,10000
2697,27,1,2022,35,P,413,16,9,30000
6345,17,12,2023,53,P,114,12,6,40000
4395,30,6,2023,51,L,242,20,9,10000
3692,30,2,2023,73,L,104,3,2,20000
2957,29,2,2022,61,P,381,2,8,50000
6299,23,1,2024,65,L,426,13,5,20000
7636,19,5,2024,23,L,362,3,9,10000
9630,7,9,2022,76,L,791,7,10,30000
9969,15,1,2023,34,L,866,12,6,30000
1752,14,10,2023,30,P,961,14,7,30000
6541,15,4,2024,55,L,872,6,9,20000
8354,9,12,2024,39,P,924,15,1,20000
1678,29,5,2024,73,L,89,8,9,10000
8708,12,10,2023,74,L,872,12,13,20000
2749,14,11,2023,54,L,698,3,9,20000
9682,2,11,2022,31,L,475,1,7,40000
2553,24,11,2024,49,L,970,1,14,30000
2830,10,4,2022,48,L,434,2,10,50000
2088,19,11,2024,23,P,102,11,5,30000
9830,19,1,2024,52,L,983,6,1,20000
2740,5,5,2024,49,L,334,3,5,20000
3086,1,6,2022,52,L,139,17,9,50000
9042,31,2,2022,26,L,288,17,11,10000
8904,14,1,2023,56,P,294,10,3,20000
3447,13,12,2024,72,P,964,4,12,10000
7765,18,5,2023,45,L,310,2,11,40000
1139,24,2,2022,24,P,328,14,5,40000
5217,9,5,2022,56,L,78,12,14,50000
9798,5,11,2024,36,L,869,10,7,10000
7478,8,11,2024,63,L,906,14,1,20000
4065,21,9,2024,44,P,417,8,7,50000
6900,21,11,2024,72,L,814,17,13,10000
9376,11,4,2022,67,P,710,15,14,40000
9770,6,12,2022,51,L,936,18,12,30000
2084,29,4,2023,28,L,525,19,4,30000
4735,3,11,2023,61,P,800,1,14,20000
2979,21,9,2024,72,P,539,4,11,40000
7487,5,12,2024,37,P,560,16,3,40000
3615,31,3,2022,32,P,490,20,2,10000
4174,12,2,2024,56,L,349,14,13,20000
5062,7,4,2024,28,L,411,15,1,20000
7305,11,7,2024,78,P,692,17,2,10000
3242,7,2,2022,48,P,41,3,6,20000
3695,27,6,2024,46,L,888,5,7,40000
4697,5,3,2023,40,L,983,11,2,20000
3729,23,9,2022,31,L,959,9,2,40000
6193,24,5,2022,48,L,27,4,4,40000
9028,12,12,2022,39,P,696,7,1,40000
8377,18,3,2022,55,P,87,16,3,40000
4894,25,9,2023,76,L,516,13,9,30000
3111,12,11,2022,25,L,134,6,7,20000
4132,20,12,2022,47,L,384,10,1,40000
5348,27,3,2023,49,L,766,1,10,50000
1788,13,9,2023,36,L,138,2,5,30000
283,21,11,2024,28,P,343,9,2,10000
5181,11,8,2022,55,L,763,18,4,20000
1603,3,12,2022,27,L,699,7,13,30000
6404,16,11,2022,55,L,794,19,6,50000
9928,10,2,2022,56,P,308,7,9,50000
9533,30,5,2022,65,P,137,10,11,10000
1222,15,7,2022,51,P,844,14,4,30000
9998,29,12,2024,78,P,909,13,3,40000
3827,23,5,2024,75,P,820,15,6,50000
5371,18,8,2022,26,P,96,17,6,40000
6578,7,12,2022,46,L,315,19,4,20000
4357,1,11,2023,72,L,122,14,9,30000
687,28,4,2022,73,P,114,3,4,30000
6246,25,10,2023,42,L,982,13,4,10000
6086,1,1,2023,40,P,535,8,5,30000
1143,21,7,2022,71,P,809,7,1,50000
1535,11,11,2022,33,P,46,15,1,40000
2750,22,2,2022,58,L,124,2,12,10000
1632,11,6,2022,76,P,802,19,4,10000
2732,3,8,2024,29,L,523,17,10,20000
7223,28,1,2024,47,L,221,7,14,40000
6339,6,9,2023,52,P,504,7,12,20000
8381,26,1,2024,74,L,515,12,8,30000
6279,31,10,2022,66,P,658,2,4,30000
6997,29,12,2023,45,P,221,7,4,50000
4285,18,6,2023,59,P,134,7,7,10000
9161,19,7,2024,70,L,957,8,4,20000
1232,18,4,2024,42,L,484,3,8,50000
4919,26,3,2022,46,L,261,16,6,10000
9679,31,12,2023,49,P,842,8,12,30000
1602,13,8,2022,35,L,908,18,2,50000
1464,5,6,2023,73,P,820,1,3,30000
123,6,3,2022,51,L,867,20,7,50000
4254,27,10,2022,66,L,81,19,13,20000
8030,14,10,2022,64,P,728,20,3,10000
5657,22,8,2022,47,L,866,6,1,20000
7493,9,3,2022,46,L,240,19,7,20000
3712,8,10,2022,50,L,364,16,5,10000
7853,22,9,2022,54,P,303,9,6,30000
7973,22,7,2024,37,L,322,15,5,20000
8065,14,11,2022,47,P,174,17,9,40000
4297,26,2,2023,44,L,540,16,9,40000
6337,16,7,2022,58,L,943,9,9,30000
6135,24,4,2023,55,P,526,14,6,10000
9088,4,8,2022,23,P,620,12,8,30000
7308,19,9,2022,69,P,194,19,5,30000
3218,10,5,2022,42,P,64,19,9,40000
5488,22,8,2022,24,L,383,12,5,40000
9534,15,2,2024,28,L,243,10,12,50000
8162,16,1,2024,76,L,459,7,11,20000
9151,22,12,2024,33,L,982,10,10,30000
4514,11,10,2022,49,L,738,18,8,40000
4228,10,4,2023,72,P,40,12,4,20000
5852,4,5,2024,62,L,999,18,2,10000
4266,9,5,2022,77,P,60,19,9,50000
1883,12,7,2024,54,L,822,14,14,40000
1227,27,7,2023,68,L,456,2,9,40000
3193,10,2,2023,23,P,800,6,2,30000
2136,7,6,2024,57,P,959,19,5,10000
8449,1,12,2024,60,P,639,14,6,50000
247,25,12,2022,49,P,760,15,5,40000
5340,28,7,2024,48,L,474,4,7,40000
1646,4,1,2024,26,L,898,20,13,10000
5040,9,9,2024,27,P,336,5,7,10000
411,21,1,2024,77,L,650,12,1,10000
3820,5,12,2022,34,P,816,14,5,20000
2661,3,12,2023,71,L,551,14,5,40000
7015,12,1,2024,37,P,309,1,13,40000
7445,21,2,2024,64,P,350,6,8,30000
6312,20,8,2024,66,P,457,2,5,20000
2604,19,2,2022,30,L,457,5,5,10000
133,30,2,2023,37,L,572,11,9,40000
1631,31,3,2022,65,L,763,5,1,40000
538,20,6,2022,47,P,334,9,10,30000
2320,23,4,2023,25,L,596,10,5,30000
84,1,9,2023,68,L,210,1,1,40000
2675,22,6,2023,74,P,919,18,9,30000
4910,13,10,2022,67,P,530,11,3,20000
7223,14,8,2022,63,P,610,5,2,20000
1085,22,5,2023,26,P,431,20,2,10000
3035,28,12,2024,22,P,941,7,7,30000
7229,28,8,2022,74,P,441,3,1,30000
7877,20,10,2023,54,L,472,2,5,30000
1598,20,12,2024,45,L,684,10,2,50000
2245,18,3,2023,40,L,161,16,14,50000
1925,18,4,2024,29,L,505,18,7,40000
3487,15,5,2022,45,P,490,5,12,40000
6889,31,6,2023,39,P,508,2,12,30000
1438,17,4,2024,50,L,714,20,2,10000
1629,4,11,2024,32,L,293,13,9,50000
8828,13,12,2022,46,P,685,12,4,40000
9909,20,3,2022,59,P,45,7,4,20000
6384,20,6,2023,77,P,102,16,2,40000
3922,22,8,2022,57,P,43,15,7,50000
4622,28,8,2023,76,L,450,16,2,50000
8331,15,7,2024,53,P,531,11,12,20000
7904,17,4,2023,47,L,99,7,10,40000
6039,20,1,2022,66,P,623,16,14,10000
1033,31,5,2022,39,P,817,9,12,30000
5862,1,9,2024,40,P,79,9,7,10000
903,26,12,2022,44,P,698,2,4,10000
5243,12,10,2024,79,L,300,13,1,50000
714,10,11,2022,30,P,225,15,5,20000
6230,17,8,2024,39,L,552,15,11,10000
9609,29,1,2023,74,L,856,16,10,40000
2514,26,9,2024,27,L,989,9,10,50000
7440,13,6,2022,54,P,399,6,5,50000
978,24,12,2022,27,L,659,5,12,20000
5681,31,2,2024,45,L,365,10,3,20000
4992,3,4,2023,64,P,556,4,9,40000
5126,13,4,2023,74,P,788,9,7,30000
5263,1,7,2024,27,L,526,14,7,20000
1349,12,5,2024,52,P,341,11,3,30000
8967,9,11,2024,77,L,588,19,1,40000
5730,9,7,2023,31,L,427,16,6,50000
859,25,1,2022,27,L,978,9,7,10000
9146,10,7,2023,75,P,880,7,4,30000
4551,26,5,2024,27,P,125,7,10,30000
4675,4,12,2022,21,P,235,4,10,40000
8519,29,11,2024,49,P,152,17,9,10000
5713,12,4,2024,21,L,787,18,14,40000
8140,21,10,2023,30,L,516,8,5,20000
4204,12,1,2023,73,P,583,13,11,30000
3583,21,3,2023,22,L,378,4,2,10000
2376,4,12,2023,22,P,382,16,11,40000
899,20,1,2022,32,P,403,14,9,30000
1569,10,2,2022,49,P,472,20,4,40000
7903,12,2,2022,43,L,176,1,12,40000
786,5,7,2023,45,L,252,5,1,20000
5951,25,4,2022,33,L,935,14,12,30000
9037,12,2,2023,64,L,405,6,13,40000
6760,20,11,2022,70,L,883,14,5,50000
5559,15,2,2022,73,L,22,1,3,40000
7344,9,11,2024,22,L,712,1,12,50000
8614,15,1,2024,63,P,256,13,6,30000
4001,23,1,2023,42,P,729,4,12,20000
4480,2,12,2024,55,L,866,15,6,20000
7882,14,4,2024,42,L,679,5,3,40000
1627,30,11,2024,55,L,884,10,2,10000
8778,29,8,2024,59,L,460,11,12,50000
6110,28,2,2022,42,P,407,12,6,20000
5430,30,1,2022,36,P,422,10,3,50000
8461,9,9,2023,30,L,453,11,10,40000
4504,28,12,2023,59,L,387,1,5,10000
3659,30,6,2023,53,P,956,16,9,20000
7170,29,1,2023,47,L,266,2,8,30000
9654,2,6,2022,26,P,705,9,6,30000
8145,23,11,2022,58,L,548,2,1,40000
5831,27,1,2023,21,P,647,5,4,10000
8841,28,11,2022,51,P,578,2,3,30000
3359,13,11,2023,30,P,914,3,11,40000
998,28,4,2022,37,P,188,6,4,40000
6130,23,4,2023,76,P,175,10,11,50000
2355,22,1,2022,80,P,86,15,7,20000
1657,17,3,2023,39,P,830,12,5,40000
1879,19,4,2024,49,P,79,1,9,30000
6785,25,3,2024,25,P,740,15,5,30000
6798,31,3,2024,61,L,538,18,6,10000
9868,24,7,2023,72,L,681,14,13,10000
5685,5,5,2023,59,P,617,3,4,10000
1709,3,6,2024,29,L,38,13,14,10000
7790,18,10,2024,71,P,380,10,10,20000
6758,12,3,2022,74,L,810,2,5,50000
5994,7,11,2022,40,L,599,17,8,30000
3036,30,2,2022,66,L,57,13,4,50000
8676,19,1,2022,36,L,869,17,8,20000
8173,29,7,2022,29,L,764,15,5,40000
4403,13,2,2023,75,L,465,20,11,10000
315,24,10,2024,36,P,135,13,6,30000
5064,22,3,2023,39,P,229,16,9,30000
7605,3,1,2022,50,L,364,14,8,30000
496,19,6,2024,67,P,584,16,10,30000
853,13,10,2023,70,L,667,5,4,50000
7214,14,9,2024,22,P,289,19,6,40000
101,25,10,2023,62,P,29,2,3,30000
5309,18,6,2022,73,P,169,6,12,50000
1477,30,5,2022,38,P,168,5,3,10000
9075,17,6,2022,76,P,483,17,1,40000
9461,21,2,2023,38,P,20,17,3,50000
7526,27,4,2023,36,P,670,13,14,40000
4138,25,2,2023,36,L,153,15,12,50000
4116,10,8,2022,41,L,90,4,3,50000
2573,3,3,2023,39,L,500,15,1,30000
3543,8,1,2022,57,P,644,8,11,50000
6094,23,2,2024,41,P,751,14,12,30000
2070,9,1,2024,73,P,221,15,10,20000
6826,15,8,2022,29,P,609,6,11,30000
5215,12,9,2022,39,P,420,12,3,20000
9574,1,6,2022,35,L,352,10,11,30000
8253,8,9,2024,63,L,293,3,5,40000
